,age,gender,district,Count
7665,8,1,256,2535
7666,9,0,256,2775
7667,9,1,256,2855
7668,10,0,256,2575
7669,10,1,256,2750
7670,11,0,256,2150
7671,11,1,256,2335
7672,12,0,256,1640
7673,12,1,256,1740
7674,13,0,256,1005
7675,13,1,256,1195
7676,14,0,256,735
7677,14,1,256,1025
7678,15,0,256,590
7679,15,1,256,835
7680,1,0,257,8515
7681,1,1,257,8130
7682,2,0,257,2500
7683,2,1,257,2485
7684,3,0,257,2845
7685,3,1,257,2855
7686,4,0,257,3625
7687,4,1,257,3625
7688,5,0,257,3560
7689,5,1,257,3775
7690,6,0,257,3185
7691,6,1,257,3085
7692,7,0,257,2745
7693,7,1,257,2675
7694,8,0,257,2680
7695,8,1,257,2550
7696,9,0,257,2825
7697,9,1,257,2700
7698,10,0,257,2645
7699,10,1,257,2685
7700,11,0,257,2130
7701,11,1,257,2250
7702,12,0,257,1535
7703,12,1,257,1685
7704,13,0,257,980
7705,13,1,257,1125
7706,14,0,257,670
7707,14,1,257,995
7708,15,0,257,495
7709,15,1,257,720
7710,1,0,258,7210
7711,1,1,258,7170
7712,2,0,258,2210
7713,2,1,258,2170
7714,3,0,258,2105
7715,3,1,258,1865
7716,4,0,258,2390
7717,4,1,258,2245
7718,5,0,258,2385
7719,5,1,258,2400
7720,6,0,258,2400
7721,6,1,258,2295
7722,7,0,258,2180
7723,7,1,258,1995
7724,8,0,258,2145
7725,8,1,258,2045
7726,9,0,258,2615
7727,9,1,258,2450
7728,10,0,258,2670
7729,10,1,258,2510
7730,11,0,258,2445
7731,11,1,258,2240
7732,12,0,258,1855
7733,12,1,258,1805
7734,13,0,258,1360
7735,13,1,258,1455
7736,14,0,258,1005
7737,14,1,258,1085
7738,15,0,258,815
7739,15,1,258,990
7740,1,0,259,6310
7741,1,1,259,6040
7742,2,0,259,2105
7743,2,1,259,1935
7744,3,0,259,1770
7745,3,1,259,1580
7746,4,0,259,1775
7747,4,1,259,1690
7748,5,0,259,1895
7749,5,1,259,1910
7750,6,0,259,1970
7751,6,1,259,1975
7752,7,0,259,1935
7753,7,1,259,1905
7754,8,0,259,2030
7755,8,1,259,2060
7756,9,0,259,2530
7757,9,1,259,2550
7758,10,0,259,2835
7759,10,1,259,2645
7760,11,0,259,2815
7761,11,1,259,2595
7762,12,0,259,2290
7763,12,1,259,2345
7764,13,0,259,1750
7765,13,1,259,1845
7766,14,0,259,1425
7767,14,1,259,1570
7768,15,0,259,1030
7769,15,1,259,1215
7770,1,0,260,14855
7771,1,1,260,14100
7772,2,0,260,4145
7773,2,1,260,3765
7774,3,0,260,3840
7775,3,1,260,3795
7776,4,0,260,4695
7777,4,1,260,4965
7778,5,0,260,5740
7779,5,1,260,5995
7780,6,0,260,5750
7781,6,1,260,5815
7782,7,0,260,5325
7783,7,1,260,5205
7784,8,0,260,4830
7785,8,1,260,4560
7786,9,0,260,4575
7787,9,1,260,4685
7788,10,0,260,4310
7789,10,1,260,4465
7790,11,0,260,3785
7791,11,1,260,3625
7792,12,0,260,2750
7793,12,1,260,2680
7794,13,0,260,1655
7795,13,1,260,1550
7796,14,0,260,930
7797,14,1,260,1010
7798,15,0,260,585
7799,15,1,260,670
7800,1,0,261,10350
7801,1,1,261,9730
7802,2,0,261,3435
7803,2,1,261,3225
7804,3,0,261,3285
7805,3,1,261,2795
7806,4,0,261,3365
7807,4,1,261,3020
7808,5,0,261,3415
7809,5,1,261,3385
7810,6,0,261,3330
7811,6,1,261,3245
7812,7,0,261,3210
7813,7,1,261,3115
7814,8,0,261,3350
7815,8,1,261,3295
7816,9,0,261,4070
7817,9,1,261,4110
7818,10,0,261,4305
7819,10,1,261,4260
7820,11,0,261,3825
7821,11,1,261,3770
7822,12,0,261,3170
7823,12,1,261,3180
7824,13,0,261,2290
7825,13,1,261,2440
7826,14,0,261,1715
7827,14,1,261,1845
7828,15,0,261,1230
7829,15,1,261,1410
7830,1,0,262,13310
7831,1,1,262,12925
7832,2,0,262,4130
7833,2,1,262,3915
7834,3,0,262,3325
7835,3,1,262,2935
7836,4,0,262,3155
7837,4,1,262,3210
7838,5,0,262,3805
7839,5,1,262,3950
7840,6,0,262,4075
7841,6,1,262,4175
7842,7,0,262,4155
7843,7,1,262,3935
7844,8,0,262,3920
7845,8,1,262,3855
7846,9,0,262,4100
7847,9,1,262,4095
7848,10,0,262,3975
7849,10,1,262,3670
7850,11,0,262,3250
7851,11,1,262,3125
7852,12,0,262,2575
7853,12,1,262,2520
7854,13,0,262,1740
7855,13,1,262,1680
7856,14,0,262,1100
7857,14,1,262,1195
7858,15,0,262,725
7859,15,1,262,850
7860,1,0,263,6780
7861,1,1,263,6250
7862,2,0,263,1775
7863,2,1,263,1840
7864,3,0,263,3820
7865,3,1,263,4605
7866,4,0,263,8765
7867,4,1,263,8995
7868,5,0,263,8500
7869,5,1,263,7845
7870,6,0,263,6000
7871,6,1,263,5020
7872,7,0,263,4570
7873,7,1,263,3920
7874,8,0,263,3955
7875,8,1,263,3405
7876,9,0,263,3760
7877,9,1,263,3350
7878,10,0,263,3810
7879,10,1,263,3445
7880,11,0,263,3170
7881,11,1,263,2790
7882,12,0,263,2285
7883,12,1,263,2055
7884,13,0,263,1270
7885,13,1,263,1385
7886,14,0,263,860
7887,14,1,263,1140
7888,15,0,263,670
7889,15,1,263,1000
7890,1,0,264,8470
7891,1,1,264,7900
7892,2,0,264,2685
7893,2,1,264,2605
7894,3,0,264,4730
7895,3,1,264,4735
7896,4,0,264,6655
7897,4,1,264,6575
7898,5,0,264,6385
7899,5,1,264,6085
7900,6,0,264,4925
7901,6,1,264,4670
7902,7,0,264,4005
7903,7,1,264,3870
7904,8,0,264,3740
7905,8,1,264,3685
7906,9,0,264,3915
7907,9,1,264,3930
7908,10,0,264,4105
7909,10,1,264,3965
7910,11,0,264,3490
7911,11,1,264,3280
7912,12,0,264,2415
7913,12,1,264,2480
7914,13,0,264,1570
7915,13,1,264,1825
7916,14,0,264,1290
7917,14,1,264,1675
7918,15,0,264,1140
7919,15,1,264,1625
7920,1,0,265,10445
7921,1,1,265,9770
7922,2,0,265,3470
7923,2,1,265,3265
7924,3,0,265,3925
7925,3,1,265,3615
7926,4,0,265,4245
7927,4,1,265,4025
7928,5,0,265,4535
7929,5,1,265,4290
7930,6,0,265,4210
7931,6,1,265,4030
7932,7,0,265,3985
7933,7,1,265,3585
7934,8,0,265,4070
7935,8,1,265,3725
7936,9,0,265,4535
7937,9,1,265,4105
7938,10,0,265,4325
7939,10,1,265,3910
7940,11,0,265,3185
7941,11,1,265,3085
7942,12,0,265,2465
7943,12,1,265,2580
7944,13,0,265,1640
7945,13,1,265,1785
7946,14,0,265,1110
7947,14,1,265,1205
7948,15,0,265,675
7949,15,1,265,860
7950,1,0,266,9865
7951,1,1,266,9475
7952,2,0,266,3310
7953,2,1,266,3080
7954,3,0,266,3585
7955,3,1,266,3265
7956,4,0,266,3635
7957,4,1,266,3730
7958,5,0,266,4120
7959,5,1,266,4140
7960,6,0,266,3895
7961,6,1,266,4225
7962,7,0,266,4075
7963,7,1,266,4220
7964,8,0,266,3900
7965,8,1,266,4050
7966,9,0,266,4000
7967,9,1,266,4140
7968,10,0,266,4035
7969,10,1,266,4340
7970,11,0,266,3345
7971,11,1,266,3415
7972,12,0,266,2625
7973,12,1,266,2860
7974,13,0,266,1725
7975,13,1,266,2075
7976,14,0,266,1265
7977,14,1,266,1480
7978,15,0,266,920
7979,15,1,266,1155
7980,1,0,267,11030
7981,1,1,267,10345
7982,2,0,267,4010
7983,2,1,267,3675
7984,3,0,267,3905
7985,3,1,267,3660
7986,4,0,267,3850
7987,4,1,267,3805
7988,5,0,267,4335
7989,5,1,267,4280
7990,6,0,267,4340
7991,6,1,267,4445
7992,7,0,267,4460
7993,7,1,267,4565
7994,8,0,267,4475
7995,8,1,267,4525
7996,9,0,267,4675
7997,9,1,267,4790
7998,10,0,267,4495
7999,10,1,267,4720
8000,11,0,267,3525
8001,11,1,267,3570
8002,12,0,267,2640
8003,12,1,267,2770
8004,13,0,267,1795
8005,13,1,267,1970
8006,14,0,267,1235
8007,14,1,267,1540
8008,15,0,267,950
8009,15,1,267,1250
8010,1,0,268,10830
8011,1,1,268,10150
8012,2,0,268,3975
8013,2,1,268,3730
8014,3,0,268,3925
8015,3,1,268,3640
8016,4,0,268,3870
8017,4,1,268,3685
8018,5,0,268,3845
8019,5,1,268,3820
8020,6,0,268,3695
8021,6,1,268,4160
8022,7,0,268,4015
8023,7,1,268,4490
8024,8,0,268,4435
8025,8,1,268,4540
8026,9,0,268,4520
8027,9,1,268,4715
8028,10,0,268,4360
8029,10,1,268,4475
8030,11,0,268,3590
8031,11,1,268,3590
8032,12,0,268,2595
8033,12,1,268,2730
8034,13,0,268,1535
8035,13,1,268,1615
8036,14,0,268,1100
8037,14,1,268,1245
8038,15,0,268,745
8039,15,1,268,910
8040,1,0,269,14255
8041,1,1,269,13820
8042,2,0,269,4265
8043,2,1,269,4070
8044,3,0,269,4015
8045,3,1,269,3835
8046,4,0,269,4185
8047,4,1,269,4380
8048,5,0,269,5200
8049,5,1,269,5400
8050,6,0,269,5145
8051,6,1,269,5780
8052,7,0,269,5295
8053,7,1,269,5685
8054,8,0,269,5005
8055,8,1,269,5140
8056,9,0,269,4605
8057,9,1,269,4695
8058,10,0,269,3905
8059,10,1,269,3975
8060,11,0,269,3135
8061,11,1,269,3335
8062,12,0,269,2335
8063,12,1,269,2500
8064,13,0,269,1415
8065,13,1,269,1450
8066,14,0,269,895
8067,14,1,269,1125
8068,15,0,269,655
8069,15,1,269,840
8070,1,0,270,16525
8071,1,1,270,15760
8072,2,0,270,3915
8073,2,1,270,3885
8074,3,0,270,4105
8075,3,1,270,3910
8076,4,0,270,5660
8077,4,1,270,6005
8078,5,0,270,7505
8079,5,1,270,7830
8080,6,0,270,7170
8081,6,1,270,7105
8082,7,0,270,6145
8083,7,1,270,5725
8084,8,0,270,5375
8085,8,1,270,5120
8086,9,0,270,5005
8087,9,1,270,4870
8088,10,0,270,4425
8089,10,1,270,4350
8090,11,0,270,3250
8091,11,1,270,3225
8092,12,0,270,2200
8093,12,1,270,2345
8094,13,0,270,1330
8095,13,1,270,1355
8096,14,0,270,745
8097,14,1,270,860
8098,15,0,270,485
8099,15,1,270,540
8100,1,0,271,11980
8101,1,1,271,11580
8102,2,0,271,3705
8103,2,1,271,3480
8104,3,0,271,3470
8105,3,1,271,3450
8106,4,0,271,3590
8107,4,1,271,3710
8108,5,0,271,4000
8109,5,1,271,4410
8110,6,0,271,4345
8111,6,1,271,4895
8112,7,0,271,4700
8113,7,1,271,5245
8114,8,0,271,4710
8115,8,1,271,4850
8116,9,0,271,4425
8117,9,1,271,4820
8118,10,0,271,4290
8119,10,1,271,4470
8120,11,0,271,3315
8121,11,1,271,3295
8122,12,0,271,2245
8123,12,1,271,2535
8124,13,0,271,1505
8125,13,1,271,1760
8126,14,0,271,1020
8127,14,1,271,1375
8128,15,0,271,835
8129,15,1,271,1150
8130,1,0,272,16340
8131,1,1,272,15405
8132,2,0,272,4635
8133,2,1,272,4350
8134,3,0,272,4365
8135,3,1,272,4075
8136,4,0,272,5290
8137,4,1,272,5480
8138,5,0,272,6285
8139,5,1,272,6640
8140,6,0,272,6125
8141,6,1,272,6225
8142,7,0,272,5540
8143,7,1,272,5300
8144,8,0,272,4755
8145,8,1,272,4355
8146,9,0,272,4145
8147,9,1,272,3885
8148,10,0,272,3465
8149,10,1,272,3390
8150,11,0,272,2665
8151,11,1,272,2855
8152,12,0,272,2110
8153,12,1,272,2155
8154,13,0,272,1245
8155,13,1,272,1325
8156,14,0,272,705
8157,14,1,272,850
8158,15,0,272,425
8159,15,1,272,490
8160,1,0,273,6520
8161,1,1,273,6025
8162,2,0,273,2135
8163,2,1,273,2145
8164,3,0,273,4565
8165,3,1,273,4755
8166,4,0,273,6675
8167,4,1,273,6320
8168,5,0,273,6305
8169,5,1,273,5395
8170,6,0,273,4850
8171,6,1,273,3915
8172,7,0,273,3885
8173,7,1,273,3230
8174,8,0,273,3610
8175,8,1,273,3170
8176,9,0,273,3915
8177,9,1,273,3550
8178,10,0,273,3935
8179,10,1,273,3590
8180,11,0,273,3190
8181,11,1,273,2990
8182,12,0,273,2255
8183,12,1,273,2290
8184,13,0,273,1365
8185,13,1,273,1650
8186,14,0,273,1040
8187,14,1,273,1425
8188,15,0,273,890
8189,15,1,273,1415
8190,1,0,274,9470
8191,1,1,274,8925
8192,2,0,274,3090
8193,2,1,274,2845
8194,3,0,274,3990
8195,3,1,274,3730
8196,4,0,274,4670
8197,4,1,274,4270
8198,5,0,274,4605
8199,5,1,274,4240
8200,6,0,274,4060
8201,6,1,274,3745
8202,7,0,274,3680
8203,7,1,274,3380
8204,8,0,274,3765
8205,8,1,274,3395
8206,9,0,274,4630
8207,9,1,274,3900
8208,10,0,274,4400
8209,10,1,274,3770
8210,11,0,274,3350
8211,11,1,274,2915
8212,12,0,274,2340
8213,12,1,274,2310
8214,13,0,274,1625
8215,13,1,274,2000
8216,14,0,274,1400
8217,14,1,274,1805
8218,15,0,274,1155
8219,15,1,274,1660
8220,1,0,275,12125
8221,1,1,275,11770
8222,2,0,275,3845
8223,2,1,275,3700
8224,3,0,275,4550
8225,3,1,275,4390
8226,4,0,275,5255
8227,4,1,275,5220
8228,5,0,275,5145
8229,5,1,275,5145
8230,6,0,275,4515
8231,6,1,275,4405
8232,7,0,275,3805
8233,7,1,275,4005
8234,8,0,275,3895
8235,8,1,275,3935
8236,9,0,275,4050
8237,9,1,275,4215
8238,10,0,275,3955
8239,10,1,275,4020
8240,11,0,275,3065
8241,11,1,275,3385
8242,12,0,275,2405
8243,12,1,275,2510
8244,13,0,275,1425
8245,13,1,275,1620
8246,14,0,275,965
8247,14,1,275,1135
8248,15,0,275,640
8249,15,1,275,850
8250,1,0,276,12380
8251,1,1,276,11820
8252,2,0,276,3895
8253,2,1,276,3605
8254,3,0,276,4145
8255,3,1,276,3830
8256,4,0,276,5020
8257,4,1,276,4810
8258,5,0,276,5175
8259,5,1,276,5225
8260,6,0,276,4710
8261,6,1,276,4755
8262,7,0,276,4205
8263,7,1,276,4140
8264,8,0,276,3665
8265,8,1,276,3575
8266,9,0,276,3605
8267,9,1,276,3725
8268,10,0,276,3595
8269,10,1,276,3845
8270,11,0,276,3110
8271,11,1,276,3525
8272,12,0,276,2425
8273,12,1,276,2620
8274,13,0,276,1460
8275,13,1,276,1475
8276,14,0,276,845
8277,14,1,276,935
8278,15,0,276,525
8279,15,1,276,660
8280,1,0,277,11310
8281,1,1,277,10795
8282,2,0,277,3705
8283,2,1,277,3485
8284,3,0,277,4180
8285,3,1,277,4035
8286,4,0,277,4390
8287,4,1,277,4345
8288,5,0,277,4675
8289,5,1,277,4805
8290,6,0,277,4355
8291,6,1,277,4550
8292,7,0,277,4075
8293,7,1,277,4270
8294,8,0,277,4085
8295,8,1,277,4270
8296,9,0,277,3980
8297,9,1,277,4235
8298,10,0,277,3640
8299,10,1,277,4040
8300,11,0,277,3295
8301,11,1,277,3515
8302,12,0,277,2590
8303,12,1,277,2840
8304,13,0,277,1775
8305,13,1,277,2130
8306,14,0,277,1395
8307,14,1,277,1580
8308,15,0,277,995
8309,15,1,277,1265
8310,1,0,278,6655
8311,1,1,278,6240
8312,2,0,278,2425
8313,2,1,278,2440
8314,3,0,278,5435
8315,3,1,278,5425
8316,4,0,278,6835
8317,4,1,278,6150
8318,5,0,278,5455
8319,5,1,278,4700
8320,6,0,278,4010
8321,6,1,278,3530
8322,7,0,278,3125
8323,7,1,278,2840
8324,8,0,278,3005
8325,8,1,278,2850
8326,9,0,278,3450
8327,9,1,278,3395
8328,10,0,278,3440
8329,10,1,278,3435
8330,11,0,278,3030
8331,11,1,278,2880
8332,12,0,278,2155
8333,12,1,278,2270
8334,13,0,278,1315
8335,13,1,278,1665
8336,14,0,278,1135
8337,14,1,278,1595
8338,15,0,278,975
8339,15,1,278,1445
8340,1,0,279,11575
8341,1,1,279,11210
8342,2,0,279,3585
8343,2,1,279,3385
8344,3,0,279,4035
8345,3,1,279,4005
8346,4,0,279,4620
8347,4,1,279,4705
8348,5,0,279,5075
8349,5,1,279,5255
8350,6,0,279,4795
8351,6,1,279,4870
8352,7,0,279,4260
8353,7,1,279,4325
8354,8,0,279,3945
8355,8,1,279,4080
8356,9,0,279,4085
8357,9,1,279,4355
8358,10,0,279,4015
8359,10,1,279,4250
8360,11,0,279,3295
8361,11,1,279,3420
8362,12,0,279,2330
8363,12,1,279,2565
8364,13,0,279,1430
8365,13,1,279,1755
8366,14,0,279,1060
8367,14,1,279,1450
8368,15,0,279,820
8369,15,1,279,1130
8370,1,0,280,18075
8371,1,1,280,17090
8372,2,0,280,4370
8373,2,1,280,4195
8374,3,0,280,4630
8375,3,1,280,4665
8376,4,0,280,6595
8377,4,1,280,6785
8378,5,0,280,7670
8379,5,1,280,8000
8380,6,0,280,7110
8381,6,1,280,7025
8382,7,0,280,6130
8383,7,1,280,5700
8384,8,0,280,5030
8385,8,1,280,4760
8386,9,0,280,4665
8387,9,1,280,4800
8388,10,0,280,4390
8389,10,1,280,4320
8390,11,0,280,3590
8391,11,1,280,3870
8392,12,0,280,2825
8393,12,1,280,2845
8394,13,0,280,1860
8395,13,1,280,1915
8396,14,0,280,1245
8397,14,1,280,1310
8398,15,0,280,725
8399,15,1,280,905
8400,1,0,281,11235
8401,1,1,281,10595
8402,2,0,281,3955
8403,2,1,281,3605
8404,3,0,281,2995
8405,3,1,281,2685
8406,4,0,281,2360
8407,4,1,281,2385
8408,5,0,281,2935
8409,5,1,281,3105
8410,6,0,281,3365
8411,6,1,281,3585
8412,7,0,281,3685
8413,7,1,281,3830
8414,8,0,281,3830
8415,8,1,281,4010
8416,9,0,281,4275
8417,9,1,281,4470
8418,10,0,281,4585
8419,10,1,281,4735
8420,11,0,281,4100
8421,11,1,281,4080
8422,12,0,281,3515
8423,12,1,281,3445
8424,13,0,281,2445
8425,13,1,281,2410
8426,14,0,281,1585
8427,14,1,281,1575
8428,15,0,281,1020
8429,15,1,281,1070
8430,1,0,282,11930
8431,1,1,282,11295
8432,2,0,282,3160
8433,2,1,282,2800
8434,3,0,282,3720
8435,3,1,282,3440
8436,4,0,282,5715
8437,4,1,282,5305
8438,5,0,282,6340
8439,5,1,282,5725
8440,6,0,282,5215
8441,6,1,282,4660
8442,7,0,282,4565
8443,7,1,282,3820
8444,8,0,282,4170
8445,8,1,282,3595
8446,9,0,282,4550
8447,9,1,282,3710
8448,10,0,282,3930
8449,10,1,282,2975
8450,11,0,282,2360
8451,11,1,282,1815
8452,12,0,282,1265
8453,12,1,282,1035
8454,13,0,282,680
8455,13,1,282,650
8456,14,0,282,450
8457,14,1,282,400
8458,15,0,282,245
8459,15,1,282,310
8460,1,0,283,13645
8461,1,1,283,13050
8462,2,0,283,3740
8463,2,1,283,3475
8464,3,0,283,4165
8465,3,1,283,3885
8466,4,0,283,5025
8467,4,1,283,4830
8468,5,0,283,5475
8469,5,1,283,5245
8470,6,0,283,4680
8471,6,1,283,4390
8472,7,0,283,4200
8473,7,1,283,3740
8474,8,0,283,3530
8475,8,1,283,3515
8476,9,0,283,3910
8477,9,1,283,3900
8478,10,0,283,3710
8479,10,1,283,3415
8480,11,0,283,2835
8481,11,1,283,2625
8482,12,0,283,1925
8483,12,1,283,1805
8484,13,0,283,1205
8485,13,1,283,1275
8486,14,0,283,875
8487,14,1,283,925
8488,15,0,283,520
8489,15,1,283,640
8490,1,0,284,11395
8491,1,1,284,10610
8492,2,0,284,3605
8493,2,1,284,3415
8494,3,0,284,3080
8495,3,1,284,2915
8496,4,0,284,3230
8497,4,1,284,3210
8498,5,0,284,3555
8499,5,1,284,3575
8500,6,0,284,3510
8501,6,1,284,3395
8502,7,0,284,3410
8503,7,1,284,3290
8504,8,0,284,3485
8505,8,1,284,3375
8506,9,0,284,3870
8507,9,1,284,3845
8508,10,0,284,4030
8509,10,1,284,3855
8510,11,0,284,3525
8511,11,1,284,3325
8512,12,0,284,2685
8513,12,1,284,2765
8514,13,0,284,2015
8515,13,1,284,2055
8516,14,0,284,1435
8517,14,1,284,1475
8518,15,0,284,1025
8519,15,1,284,1215
8520,1,0,285,11535
8521,1,1,285,10890
8522,2,0,285,3570
8523,2,1,285,3505
8524,3,0,285,4670
8525,3,1,285,4650
8526,4,0,285,4620
8527,4,1,285,4500
8528,5,0,285,4355
8529,5,1,285,4155
8530,6,0,285,3745
8531,6,1,285,3730
8532,7,0,285,3415
8533,7,1,285,3355
8534,8,0,285,3300
8535,8,1,285,3275
8536,9,0,285,3605
8537,9,1,285,3715
8538,10,0,285,3745
8539,10,1,285,3945
8540,11,0,285,3270
8541,11,1,285,3565
8542,12,0,285,2775
8543,12,1,285,3055
8544,13,0,285,2015
8545,13,1,285,2240
8546,14,0,285,1390
8547,14,1,285,1675
8548,15,0,285,1075
8549,15,1,285,1330
8550,1,0,286,11195
8551,1,1,286,10565
8552,2,0,286,3530
8553,2,1,286,3455
8554,3,0,286,3145
8555,3,1,286,2955
8556,4,0,286,3170
8557,4,1,286,3235
8558,5,0,286,3465
8559,5,1,286,3510
8560,6,0,286,3340
8561,6,1,286,3430
8562,7,0,286,3135
8563,7,1,286,3085
8564,8,0,286,3080
8565,8,1,286,3130
8566,9,0,286,3470
8567,9,1,286,3735
8568,10,0,286,3855
8569,10,1,286,3915
8570,11,0,286,3385
8571,11,1,286,3635
8572,12,0,286,2700
8573,12,1,286,2885
8574,13,0,286,1900
8575,13,1,286,2140
8576,14,0,286,1470
8577,14,1,286,1595
8578,15,0,286,1060
8579,15,1,286,1230
8580,1,0,287,13075
8581,1,1,287,12580
8582,2,0,287,4185
8583,2,1,287,3800
8584,3,0,287,3665
8585,3,1,287,3250
8586,4,0,287,3690
8587,4,1,287,3615
8588,5,0,287,3630
8589,5,1,287,3525
8590,6,0,287,3495
8591,6,1,287,3415
8592,7,0,287,3390
8593,7,1,287,3345
8594,8,0,287,3485
8595,8,1,287,3230
8596,9,0,287,3750
8597,9,1,287,3660
8598,10,0,287,3605
8599,10,1,287,3540
8600,11,0,287,3200
8601,11,1,287,2915
8602,12,0,287,2305
8603,12,1,287,2345
8604,13,0,287,1700
8605,13,1,287,1730
8606,14,0,287,1265
8607,14,1,287,1220
8608,15,0,287,860
8609,15,1,287,900
8610,1,0,288,11195
8611,1,1,288,10515
8612,2,0,288,3745
8613,2,1,288,3445
8614,3,0,288,3620
8615,3,1,288,3430
8616,4,0,288,3905
8617,4,1,288,3815
8618,5,0,288,4255
8619,5,1,288,4155
8620,6,0,288,4115
8621,6,1,288,3990
8622,7,0,288,3975
8623,7,1,288,3865
8624,8,0,288,3830
8625,8,1,288,3925
8626,9,0,288,4205
8627,9,1,288,4465
8628,10,0,288,4410
8629,10,1,288,4470
8630,11,0,288,3700
8631,11,1,288,4005
8632,12,0,288,2980
8633,12,1,288,3070
8634,13,0,288,2045
8635,13,1,288,2205
8636,14,0,288,1435
8637,14,1,288,1660
8638,15,0,288,1075
8639,15,1,288,1240
8640,1,0,289,13980
8641,1,1,289,13170
8642,2,0,289,4120
8643,2,1,289,3950
8644,3,0,289,4120
8645,3,1,289,4100
8646,4,0,289,5055
8647,4,1,289,4740
8648,5,0,289,5330
8649,5,1,289,5220
8650,6,0,289,4700
8651,6,1,289,4490
8652,7,0,289,4220
8653,7,1,289,3885
8654,8,0,289,3810
8655,8,1,289,3920
8656,9,0,289,4240
8657,9,1,289,4490
8658,10,0,289,4375
8659,10,1,289,4420
8660,11,0,289,3650
8661,11,1,289,3535
8662,12,0,289,2635
8663,12,1,289,2700
8664,13,0,289,1765
8665,13,1,289,1795
8666,14,0,289,1185
8667,14,1,289,1405
8668,15,0,289,795
8669,15,1,289,990
8670,1,0,290,12320
8671,1,1,290,11880
8672,2,0,290,3965
8673,2,1,290,3760
8674,3,0,290,4020
8675,3,1,290,3705
8676,4,0,290,4080
8677,4,1,290,3970
8678,5,0,290,4435
8679,5,1,290,4585
8680,6,0,290,4300
8681,6,1,290,4510
8682,7,0,290,4215
8683,7,1,290,4345
8684,8,0,290,4010
8685,8,1,290,4230
8686,9,0,290,4195
8687,9,1,290,4440
8688,10,0,290,4045
8689,10,1,290,4230
8690,11,0,290,3320
8691,11,1,290,3620
8692,12,0,290,2675
8693,12,1,290,2915
8694,13,0,290,1765
8695,13,1,290,1895
8696,14,0,290,1200
8697,14,1,290,1370
8698,15,0,290,710
8699,15,1,290,965
8700,1,0,291,11835
8701,1,1,291,11675
8702,2,0,291,4170
8703,2,1,291,3740
8704,3,0,291,3880
8705,3,1,291,3585
8706,4,0,291,3790
8707,4,1,291,3660
8708,5,0,291,4100
8709,5,1,291,4225
8710,6,0,291,4115
8711,6,1,291,4215
8712,7,0,291,4235
8713,7,1,291,4320
8714,8,0,291,4305
8715,8,1,291,4480
8716,9,0,291,4660
8717,9,1,291,4760
8718,10,0,291,4505
8719,10,1,291,4435
8720,11,0,291,3520
8721,11,1,291,3555
8722,12,0,291,2890
8723,12,1,291,3170
8724,13,0,291,2155
8725,13,1,291,2125
8726,14,0,291,1320
8727,14,1,291,1415
8728,15,0,291,825
8729,15,1,291,970
8730,1,0,292,13055
8731,1,1,292,12280
8732,2,0,292,4000
8733,2,1,292,3755
8734,3,0,292,3930
8735,3,1,292,3420
8736,4,0,292,3835
8737,4,1,292,3730
8738,5,0,292,4335
8739,5,1,292,4390
8740,6,0,292,4275
8741,6,1,292,4315
8742,7,0,292,4115
8743,7,1,292,3915
8744,8,0,292,3995
8745,8,1,292,4025
8746,9,0,292,4535
8747,9,1,292,4540
8748,10,0,292,4325
8749,10,1,292,4305
8750,11,0,292,3610
8751,11,1,292,3515
8752,12,0,292,2795
8753,12,1,292,2825
8754,13,0,292,1910
8755,13,1,292,1840
8756,14,0,292,1215
8757,14,1,292,1220
8758,15,0,292,730
8759,15,1,292,795
8760,1,0,293,10035
8761,1,1,293,9395
8762,2,0,293,3380
8763,2,1,293,3005
8764,3,0,293,3150
8765,3,1,293,2695
8766,4,0,293,3200
8767,4,1,293,3030
8768,5,0,293,3575
8769,5,1,293,3365
8770,6,0,293,3375
8771,6,1,293,3160
8772,7,0,293,3345
8773,7,1,293,3095
8774,8,0,293,3510
8775,8,1,293,3325
8776,9,0,293,4235
8777,9,1,293,4005
8778,10,0,293,4255
8779,10,1,293,4030
8780,11,0,293,3500
8781,11,1,293,3130
8782,12,0,293,2620
8783,12,1,293,2520
8784,13,0,293,1845
8785,13,1,293,1825
8786,14,0,293,1215
8787,14,1,293,1135
8788,15,0,293,900
8789,15,1,293,835
8790,1,0,294,9145
8791,1,1,294,8610
8792,2,0,294,3180
8793,2,1,294,3060
8794,3,0,294,3500
8795,3,1,294,3300
8796,4,0,294,3500
8797,4,1,294,3400
8798,5,0,294,3430
8799,5,1,294,3460
8800,6,0,294,3050
8801,6,1,294,3140
8802,7,0,294,2995
8803,7,1,294,3185
8804,8,0,294,3250
8805,8,1,294,3445
8806,9,0,294,3430
8807,9,1,294,3375
8808,10,0,294,3335
8809,10,1,294,3525
8810,11,0,294,2890
8811,11,1,294,3190
8812,12,0,294,2585
8813,12,1,294,3085
8814,13,0,294,1975
8815,13,1,294,2165
8816,14,0,294,1435
8817,14,1,294,1740
8818,15,0,294,1125
8819,15,1,294,1335
8820,1,0,295,7635
8821,1,1,295,7215
8822,2,0,295,3080
8823,2,1,295,2980
8824,3,0,295,4325
8825,3,1,295,3965
8826,4,0,295,3475
8827,4,1,295,3160
8828,5,0,295,3170
8829,5,1,295,3140
8830,6,0,295,3070
8831,6,1,295,3360
8832,7,0,295,3365
8833,7,1,295,3675
8834,8,0,295,3660
8835,8,1,295,4015
