,District,Age,Sex,Count
1275,34,11,2,3870
1276,34,12,1,3255
1277,34,12,2,3150
1278,34,13,1,2355
1279,34,13,2,2380
1280,34,14,1,1505
1281,34,14,2,1730
1282,34,15,1,995
1283,34,15,2,1300
1284,34,16,1,525
1285,34,16,2,955
1286,34,17,1,180
1287,34,17,2,420
1288,34,18,1,25
1289,34,18,2,70
1290,34,19,1,5
1291,34,19,2,15
1292,35,1,1,10185
1293,35,1,2,9755
1294,35,2,1,2845
1295,35,2,2,2860
1296,35,3,1,3375
1297,35,3,2,3550
1298,35,4,1,3690
1299,35,4,2,4020
1300,35,5,1,4165
1301,35,5,2,4445
1302,35,6,1,4595
1303,35,6,2,4330
1304,35,7,1,4280
1305,35,7,2,3950
1306,35,8,1,4090
1307,35,8,2,3565
1308,35,9,1,3955
1309,35,9,2,3710
1310,35,10,1,3715
1311,35,10,2,3770
1312,35,11,1,3010
1313,35,11,2,3425
1314,35,12,1,2535
1315,35,12,2,3030
1316,35,13,1,1890
1317,35,13,2,2640
1318,35,14,1,1540
1319,35,14,2,2360
1320,35,15,1,1395
1321,35,15,2,2325
1322,35,16,1,890
1323,35,16,2,1805
1324,35,17,1,320
1325,35,17,2,950
1326,35,18,1,65
1327,35,18,2,305
1328,35,19,1,10
1329,35,19,2,75
1330,36,1,1,8635
1331,36,1,2,8305
1332,36,2,1,3320
1333,36,2,2,3010
1334,36,3,1,3385
1335,36,3,2,3335
1336,36,4,1,2685
1337,36,4,2,2720
1338,36,5,1,2565
1339,36,5,2,2765
1340,36,6,1,2810
1341,36,6,2,3100
1342,36,7,1,3155
1343,36,7,2,3420
1344,36,8,1,3640
1345,36,8,2,3810
1346,36,9,1,4225
1347,36,9,2,4195
1348,36,10,1,3995
1349,36,10,2,4105
1350,36,11,1,3095
1351,36,11,2,3345
1352,36,12,1,2525
1353,36,12,2,2625
1354,36,13,1,1915
1355,36,13,2,2260
1356,36,14,1,1510
1357,36,14,2,1830
1358,36,15,1,1215
1359,36,15,2,1570
1360,36,16,1,610
1361,36,16,2,950
1362,36,17,1,180
1363,36,17,2,420
1364,36,18,1,25
1365,36,18,2,85
1366,36,19,1,0
1367,36,19,2,15
1368,37,1,1,7535
1369,37,1,2,7140
1370,37,2,1,2455
1371,37,2,2,2335
1372,37,3,1,2390
1373,37,3,2,2260
1374,37,4,1,2450
1375,37,4,2,2530
1376,37,5,1,2545
1377,37,5,2,2545
1378,37,6,1,2615
1379,37,6,2,2680
1380,37,7,1,2730
1381,37,7,2,2675
1382,37,8,1,3010
1383,37,8,2,3125
1384,37,9,1,4150
1385,37,9,2,4085
1386,37,10,1,4355
1387,37,10,2,4505
1388,37,11,1,4185
1389,37,11,2,4055
1390,37,12,1,3690
1391,37,12,2,3405
1392,37,13,1,2690
1393,37,13,2,2585
1394,37,14,1,1545
1395,37,14,2,1630
1396,37,15,1,950
1397,37,15,2,1080
1398,37,16,1,485
1399,37,16,2,730
1400,37,17,1,135
1401,37,17,2,360
1402,37,18,1,20
1403,37,18,2,100
1404,37,19,1,5
1405,37,19,2,15
1406,38,1,1,5305
1407,38,1,2,5075
1408,38,2,1,1730
1409,38,2,2,1630
1410,38,3,1,1680
1411,38,3,2,1550
1412,38,4,1,1595
1413,38,4,2,1565
1414,38,5,1,1715
1415,38,5,2,1775
1416,38,6,1,1985
1417,38,6,2,1855
1418,38,7,1,1815
1419,38,7,2,1880
1420,38,8,1,1950
1421,38,8,2,1975
1422,38,9,1,2765
1423,38,9,2,2965
1424,38,10,1,3510
1425,38,10,2,3550
1426,38,11,1,3415
1427,38,11,2,3300
1428,38,12,1,3085
1429,38,12,2,2915
1430,38,13,1,2115
1431,38,13,2,2135
1432,38,14,1,1350
1433,38,14,2,1495
1434,38,15,1,915
1435,38,15,2,1100
1436,38,16,1,560
1437,38,16,2,835
1438,38,17,1,195
1439,38,17,2,450
1440,38,18,1,25
1441,38,18,2,105
1442,38,19,1,5
1443,38,19,2,25
1444,39,1,1,9975
1445,39,1,2,9360
1446,39,2,1,2945
1447,39,2,2,2775
1448,39,3,1,3025
1449,39,3,2,2880
1450,39,4,1,3080
1451,39,4,2,2855
1452,39,5,1,3415
1453,39,5,2,3185
1454,39,6,1,3760
1455,39,6,2,3490
1456,39,7,1,3215
1457,39,7,2,2975
1458,39,8,1,3355
1459,39,8,2,3055
1460,39,9,1,4245
1461,39,9,2,4000
1462,39,10,1,4365
1463,39,10,2,4305
1464,39,11,1,4130
1465,39,11,2,3860
1466,39,12,1,3525
1467,39,12,2,3345
1468,39,13,1,2435
1469,39,13,2,2600
1470,39,14,1,1620
1471,39,14,2,1760
1472,39,15,1,1035
1473,39,15,2,1475
1474,39,16,1,600
1475,39,16,2,1085
1476,39,17,1,255
1477,39,17,2,530
1478,39,18,1,40
1479,39,18,2,155
1480,39,19,1,5
1481,39,19,2,20
1482,40,1,1,6160
1483,40,1,2,6105
1484,40,2,1,2020
1485,40,2,2,1925
1486,40,3,1,3080
1487,40,3,2,3170
1488,40,4,1,3525
1489,40,4,2,3690
1490,40,5,1,3790
1491,40,5,2,3400
1492,40,6,1,3415
1493,40,6,2,3175
1494,40,7,1,2715
1495,40,7,2,2540
1496,40,8,1,2640
1497,40,8,2,2620
1498,40,9,1,3460
1499,40,9,2,3510
1500,40,10,1,3730
1501,40,10,2,3810
1502,40,11,1,3255
1503,40,11,2,3575
1504,40,12,1,2785
1505,40,12,2,3450
1506,40,13,1,2240
1507,40,13,2,2835
1508,40,14,1,1450
1509,40,14,2,2140
1510,40,15,1,915
1511,40,15,2,1805
1512,40,16,1,590
1513,40,16,2,1345
1514,40,17,1,210
1515,40,17,2,685
1516,40,18,1,35
1517,40,18,2,200
1518,40,19,1,5
1519,40,19,2,25
1520,41,1,1,6930
1521,41,1,2,6565
1522,41,2,1,2245
1523,41,2,2,2115
1524,41,3,1,2295
1525,41,3,2,2215
1526,41,4,1,2390
1527,41,4,2,2215
1528,41,5,1,2575
1529,41,5,2,2355
1530,41,6,1,2935
1531,41,6,2,2730
1532,41,7,1,2490
1533,41,7,2,2375
1534,41,8,1,2745
1535,41,8,2,2690
1536,41,9,1,3605
1537,41,9,2,3640
1538,41,10,1,4305
1539,41,10,2,4295
1540,41,11,1,4195
1541,41,11,2,4125
1542,41,12,1,3685
1543,41,12,2,3640
1544,41,13,1,2980
1545,41,13,2,2945
1546,41,14,1,1720
1547,41,14,2,1950
1548,41,15,1,1105
1549,41,15,2,1580
1550,41,16,1,640
1551,41,16,2,1220
1552,41,17,1,215
1553,41,17,2,600
1554,41,18,1,40
1555,41,18,2,180
1556,41,19,1,5
1557,41,19,2,30
1558,42,1,1,8880
1559,42,1,2,8510
1560,42,2,1,2785
1561,42,2,2,2730
1562,42,3,1,3235
1563,42,3,2,3205
1564,42,4,1,3095
1565,42,4,2,2995
1566,42,5,1,3445
1567,42,5,2,3150
1568,42,6,1,3710
1569,42,6,2,3585
1570,42,7,1,3245
1571,42,7,2,3200
1572,42,8,1,3340
1573,42,8,2,3255
1574,42,9,1,4320
1575,42,9,2,4365
1576,42,10,1,4575
1577,42,10,2,4940
1578,42,11,1,4390
1579,42,11,2,4585
1580,42,12,1,4025
1581,42,12,2,4205
1582,42,13,1,3035
1583,42,13,2,3320
1584,42,14,1,1960
1585,42,14,2,2255
1586,42,15,1,1375
1587,42,15,2,1870
1588,42,16,1,730
1589,42,16,2,1385
1590,42,17,1,280
1591,42,17,2,695
1592,42,18,1,55
1593,42,18,2,200
1594,42,19,1,5
1595,42,19,2,35
1596,43,1,1,11425
1597,43,1,2,11160
1598,43,2,1,3285
1599,43,2,2,3205
1600,43,3,1,3235
1601,43,3,2,3005
1602,43,4,1,2910
1603,43,4,2,3000
1604,43,5,1,3585
1605,43,5,2,3890
1606,43,6,1,4375
1607,43,6,2,4535
1608,43,7,1,4015
1609,43,7,2,4075
1610,43,8,1,3930
1611,43,8,2,3965
1612,43,9,1,4440
1613,43,9,2,4590
1614,43,10,1,4255
1615,43,10,2,4420
1616,43,11,1,3525
1617,43,11,2,3690
1618,43,12,1,3095
1619,43,12,2,3425
1620,43,13,1,2465
1621,43,13,2,2605
1622,43,14,1,1460
1623,43,14,2,1635
1624,43,15,1,890
1625,43,15,2,1175
1626,43,16,1,510
1627,43,16,2,785
1628,43,17,1,170
1629,43,17,2,450
1630,43,18,1,30
1631,43,18,2,105
1632,43,19,1,5
1633,43,19,2,15
1634,44,1,1,7685
1635,44,1,2,7515
1636,44,2,1,2405
1637,44,2,2,2385
1638,44,3,1,2460
1639,44,3,2,2365
1640,44,4,1,2405
1641,44,4,2,2350
1642,44,5,1,2795
1643,44,5,2,2715
1644,44,6,1,3105
1645,44,6,2,3025
1646,44,7,1,2730
1647,44,7,2,2570
1648,44,8,1,3115
1649,44,8,2,2990
1650,44,9,1,4165
1651,44,9,2,4180
1652,44,10,1,4700
1653,44,10,2,4615
1654,44,11,1,4460
1655,44,11,2,4265
1656,44,12,1,3880
1657,44,12,2,3645
1658,44,13,1,2880
1659,44,13,2,2900
1660,44,14,1,1835
1661,44,14,2,1800
1662,44,15,1,1020
1663,44,15,2,1325
1664,44,16,1,540
1665,44,16,2,815
1666,44,17,1,180
1667,44,17,2,380
1668,44,18,1,30
1669,44,18,2,120
1670,44,19,1,5
1671,44,19,2,20
1672,45,1,1,9210
1673,45,1,2,8885
1674,45,2,1,3605
1675,45,2,2,3515
1676,45,3,1,3465
1677,45,3,2,3370
1678,45,4,1,2650
1679,45,4,2,2490
1680,45,5,1,2535
1681,45,5,2,2590
1682,45,6,1,2920
1683,45,6,2,3290
1684,45,7,1,3565
1685,45,7,2,3900
1686,45,8,1,3865
1687,45,8,2,4220
1688,45,9,1,4390
1689,45,9,2,4525
1690,45,10,1,3880
1691,45,10,2,3900
1692,45,11,1,2855
1693,45,11,2,3105
1694,45,12,1,2230
1695,45,12,2,2640
1696,45,13,1,1875
1697,45,13,2,2115
1698,45,14,1,1185
1699,45,14,2,1515
1700,45,15,1,815
1701,45,15,2,1065
1702,45,16,1,425
1703,45,16,2,700
1704,45,17,1,110
1705,45,17,2,335
1706,45,18,1,20
1707,45,18,2,70
1708,45,19,1,0
1709,45,19,2,10
1710,46,1,1,8975
1711,46,1,2,8550
1712,46,2,1,2965
1713,46,2,2,2720
1714,46,3,1,2915
1715,46,3,2,2750
1716,46,4,1,2385
1717,46,4,2,2405
1718,46,5,1,2705
1719,46,5,2,2845
1720,46,6,1,3165
1721,46,6,2,3325
1722,46,7,1,3155
1723,46,7,2,3300
1724,46,8,1,3475
1725,46,8,2,3495
1726,46,9,1,4035
1727,46,9,2,4240
1728,46,10,1,4025
1729,46,10,2,4150
1730,46,11,1,3395
1731,46,11,2,3560
1732,46,12,1,2950
1733,46,12,2,3040
1734,46,13,1,2300
1735,46,13,2,2375
1736,46,14,1,1480
1737,46,14,2,1580
1738,46,15,1,825
1739,46,15,2,1045
1740,46,16,1,465
1741,46,16,2,725
1742,46,17,1,105
1743,46,17,2,255
1744,46,18,1,15
1745,46,18,2,75
1746,46,19,1,5
1747,46,19,2,10
1748,47,1,1,9375
1749,47,1,2,9055
1750,47,2,1,2780
1751,47,2,2,2730
1752,47,3,1,2875
1753,47,3,2,3170
1754,47,4,1,2830
1755,47,4,2,3235
1756,47,5,1,2810
1757,47,5,2,3335
1758,47,6,1,3115
1759,47,6,2,3530
1760,47,7,1,3305
1761,47,7,2,3295
1762,47,8,1,3495
1763,47,8,2,3295
1764,47,9,1,3540
1765,47,9,2,3305
1766,47,10,1,3195
1767,47,10,2,3395
1768,47,11,1,2735
1769,47,11,2,3065
1770,47,12,1,2220
1771,47,12,2,2895
1772,47,13,1,1755
1773,47,13,2,2430
1774,47,14,1,1470
1775,47,14,2,2210
1776,47,15,1,1215
1777,47,15,2,1880
1778,47,16,1,695
1779,47,16,2,1500
1780,47,17,1,260
1781,47,17,2,720
1782,47,18,1,45
1783,47,18,2,215
1784,47,19,1,5
1785,47,19,2,35
1786,48,1,1,7790
1787,48,1,2,7390
1788,48,2,1,2560
1789,48,2,2,2365
1790,48,3,1,2325
1791,48,3,2,2250
1792,48,4,1,2250
1793,48,4,2,2210
1794,48,5,1,2575
1795,48,5,2,2480
1796,48,6,1,2875
1797,48,6,2,2850
1798,48,7,1,2720
1799,48,7,2,2795
1800,48,8,1,3095
1801,48,8,2,2995
1802,48,9,1,4005
1803,48,9,2,4195
1804,48,10,1,4530
1805,48,10,2,4695
1806,48,11,1,4710
1807,48,11,2,4775
1808,48,12,1,4470
1809,48,12,2,4515
1810,48,13,1,3405
1811,48,13,2,3325
1812,48,14,1,2050
1813,48,14,2,2060
1814,48,15,1,1220
1815,48,15,2,1380
1816,48,16,1,620
1817,48,16,2,995
1818,48,17,1,220
1819,48,17,2,530
1820,48,18,1,45
1821,48,18,2,170
1822,48,19,1,5
1823,48,19,2,20
1824,49,1,1,8745
1825,49,1,2,8470
1826,49,2,1,2865
1827,49,2,2,2760
1828,49,3,1,3080
1829,49,3,2,2990
1830,49,4,1,2880
1831,49,4,2,2920
1832,49,5,1,3055
1833,49,5,2,3315
1834,49,6,1,3480
1835,49,6,2,3780
1836,49,7,1,3445
1837,49,7,2,3635
1838,49,8,1,3355
1839,49,8,2,3625
1840,49,9,1,3580
1841,49,9,2,3835
1842,49,10,1,3450
1843,49,10,2,3895
1844,49,11,1,3290
1845,49,11,2,3850
1846,49,12,1,3180
1847,49,12,2,3790
1848,49,13,1,2650
1849,49,13,2,3185
1850,49,14,1,1875
1851,49,14,2,2375
1852,49,15,1,1270
1853,49,15,2,1805
1854,49,16,1,760
1855,49,16,2,1265
1856,49,17,1,225
1857,49,17,2,665
1858,49,18,1,55
1859,49,18,2,170
1860,49,19,1,0
1861,49,19,2,20
1862,50,1,1,6175
1863,50,1,2,5700
1864,50,2,1,2085
1865,50,2,2,1985
1866,50,3,1,2230
1867,50,3,2,2190
1868,50,4,1,2105
1869,50,4,2,2000
1870,50,5,1,2220
1871,50,5,2,2150
1872,50,6,1,2485
1873,50,6,2,2395
1874,50,7,1,2180
1875,50,7,2,2210
1876,50,8,1,2215
1877,50,8,2,2330
1878,50,9,1,3115
1879,50,9,2,3360
1880,50,10,1,3815
1881,50,10,2,4020
1882,50,11,1,3885
1883,50,11,2,3970
1884,50,12,1,3305
1885,50,12,2,3445
1886,50,13,1,2365
1887,50,13,2,2515
1888,50,14,1,1555
1889,50,14,2,1780
1890,50,15,1,1020
1891,50,15,2,1490
1892,50,16,1,585
1893,50,16,2,1075
1894,50,17,1,225
1895,50,17,2,540
1896,50,18,1,45
1897,50,18,2,140
1898,50,19,1,0
1899,50,19,2,15
1900,51,1,1,9160
1901,51,1,2,8815
1902,51,2,1,2700
1903,51,2,2,2470
1904,51,3,1,2920
1905,51,3,2,2910
1906,51,4,1,3035
1907,51,4,2,3070
1908,51,5,1,3425
1909,51,5,2,3440
1910,51,6,1,3885
1911,51,6,2,3920
1912,51,7,1,3540
1913,51,7,2,3425
1914,51,8,1,3380
1915,51,8,2,3345
1916,51,9,1,3895
1917,51,9,2,3980
1918,51,10,1,3880
1919,51,10,2,4190
1920,51,11,1,3280
1921,51,11,2,3790
1922,51,12,1,3115
1923,51,12,2,3665
1924,51,13,1,2560
1925,51,13,2,3100
1926,51,14,1,1625
1927,51,14,2,1995
1928,51,15,1,1045
1929,51,15,2,1520
1930,51,16,1,515
1931,51,16,2,935
1932,51,17,1,170
1933,51,17,2,430
1934,51,18,1,25
1935,51,18,2,85
1936,51,19,1,0
1937,51,19,2,15
1938,52,1,1,7415
1939,52,1,2,7065
1940,52,2,1,2315
1941,52,2,2,2245
1942,52,3,1,2415
1943,52,3,2,2235
1944,52,4,1,2105
1945,52,4,2,2155
1946,52,5,1,2465
1947,52,5,2,2550
1948,52,6,1,2915
1949,52,6,2,2905
1950,52,7,1,2725
1951,52,7,2,2745
1952,52,8,1,2970
1953,52,8,2,2920
1954,52,9,1,3835
1955,52,9,2,3800
1956,52,10,1,4300
1957,52,10,2,4300
1958,52,11,1,3930
1959,52,11,2,3895
1960,52,12,1,3520
1961,52,12,2,3370
1962,52,13,1,2540
1963,52,13,2,2450
1964,52,14,1,1580
1965,52,14,2,1640
1966,52,15,1,905
1967,52,15,2,1205
1968,52,16,1,535
1969,52,16,2,870
1970,52,17,1,205
1971,52,17,2,430
1972,52,18,1,35
1973,52,18,2,155
1974,52,19,1,0
1975,52,19,2,15
1976,53,1,1,9170
1977,53,1,2,8630
1978,53,2,1,3000
1979,53,2,2,2750
1980,53,3,1,3130
1981,53,3,2,2890
1982,53,4,1,2700
1983,53,4,2,2765
1984,53,5,1,2955
1985,53,5,2,2915
1986,53,6,1,3260
1987,53,6,2,3385
1988,53,7,1,3025
1989,53,7,2,3080
1990,53,8,1,3195
1991,53,8,2,3225
1992,53,9,1,3930
1993,53,9,2,3845
1994,53,10,1,3690
1995,53,10,2,3895
1996,53,11,1,3050
1997,53,11,2,3150
1998,53,12,1,2545
1999,53,12,2,2645
2000,53,13,1,1995
2001,53,13,2,2160
2002,53,14,1,1330
2003,53,14,2,1665
2004,53,15,1,925
2005,53,15,2,1175
2006,53,16,1,485
2007,53,16,2,710
2008,53,17,1,155
2009,53,17,2,340
2010,53,18,1,20
2011,53,18,2,85
2012,53,19,1,0
2013,53,19,2,20
2014,54,1,1,5800
2015,54,1,2,5685
2016,54,2,1,1965
2017,54,2,2,1890
2018,54,3,1,2585
2019,54,3,2,2415
2020,54,4,1,2440
2021,54,4,2,2200
2022,54,5,1,2555
2023,54,5,2,2220
2024,54,6,1,2550
2025,54,6,2,2315
2026,54,7,1,2180
2027,54,7,2,2100
2028,54,8,1,2075
2029,54,8,2,2170
2030,54,9,1,3150
2031,54,9,2,3250
2032,54,10,1,3600
2033,54,10,2,3755
2034,54,11,1,3375
2035,54,11,2,3345
2036,54,12,1,2830
2037,54,12,2,2920
2038,54,13,1,2065
2039,54,13,2,2345
2040,54,14,1,1400
2041,54,14,2,1775
2042,54,15,1,955
2043,54,15,2,1390
2044,54,16,1,520
2045,54,16,2,1035
2046,54,17,1,200
2047,54,17,2,460
2048,54,18,1,20
2049,54,18,2,95
2050,54,19,1,5
2051,54,19,2,15
2052,55,1,1,10170
2053,55,1,2,9520
2054,55,2,1,3270
2055,55,2,2,3040
2056,55,3,1,2735
2057,55,3,2,2685
2058,55,4,1,2495
2059,55,4,2,2570
2060,55,5,1,3020
2061,55,5,2,3090
2062,55,6,1,3585
2063,55,6,2,3580
2064,55,7,1,3280
2065,55,7,2,3255
2066,55,8,1,3480
2067,55,8,2,3255
2068,55,9,1,3990
2069,55,9,2,4020
2070,55,10,1,4055
2071,55,10,2,4135
2072,55,11,1,3900
2073,55,11,2,3745
2074,55,12,1,3450
2075,55,12,2,3395
2076,55,13,1,2550
2077,55,13,2,2345
2078,55,14,1,1490
2079,55,14,2,1500
2080,55,15,1,935
2081,55,15,2,1025
2082,55,16,1,510
2083,55,16,2,680
2084,55,17,1,180
2085,55,17,2,375
2086,55,18,1,45
2087,55,18,2,105
2088,55,19,1,5
2089,55,19,2,15
2090,56,1,1,9325
2091,56,1,2,8980
2092,56,2,1,3055
2093,56,2,2,2865
2094,56,3,1,3505
2095,56,3,2,3505
2096,56,4,1,3380
2097,56,4,2,3600
2098,56,5,1,3685
2099,56,5,2,3910
2100,56,6,1,3820
2101,56,6,2,4090
2102,56,7,1,3650
2103,56,7,2,3790
2104,56,8,1,3790
2105,56,8,2,3965
2106,56,9,1,4245
2107,56,9,2,4340
2108,56,10,1,4060
2109,56,10,2,4185
2110,56,11,1,3345
2111,56,11,2,3610
2112,56,12,1,2765
2113,56,12,2,3270
2114,56,13,1,2010
2115,56,13,2,2635
2116,56,14,1,1500
2117,56,14,2,2105
2118,56,15,1,1210
2119,56,15,2,1715
2120,56,16,1,645
2121,56,16,2,1270
2122,56,17,1,210
2123,56,17,2,585
2124,56,18,1,30
2125,56,18,2,190
2126,56,19,1,5
2127,56,19,2,25
2128,57,1,1,9080
2129,57,1,2,8530
2130,57,2,1,2885
2131,57,2,2,2805
2132,57,3,1,2910
2133,57,3,2,2735
2134,57,4,1,2935
2135,57,4,2,2695
2136,57,5,1,3150
2137,57,5,2,2990
2138,57,6,1,3730
2139,57,6,2,3615
2140,57,7,1,3190
2141,57,7,2,2995
2142,57,8,1,3205
2143,57,8,2,2975
2144,57,9,1,3795
2145,57,9,2,3800
2146,57,10,1,3915
2147,57,10,2,4090
2148,57,11,1,3790
2149,57,11,2,3835
2150,57,12,1,3360
2151,57,12,2,3540
2152,57,13,1,2465
2153,57,13,2,2695
2154,57,14,1,1480
2155,57,14,2,1700
2156,57,15,1,910
2157,57,15,2,1295
2158,57,16,1,530
2159,57,16,2,895
2160,57,17,1,185
2161,57,17,2,470
2162,57,18,1,35
2163,57,18,2,150
2164,57,19,1,10
2165,57,19,2,15
2166,58,1,1,4625
2167,58,1,2,4445
2168,58,2,1,1715
2169,58,2,2,1625
2170,58,3,1,1660
2171,58,3,2,1605
2172,58,4,1,1475
2173,58,4,2,1585
2174,58,5,1,1670
2175,58,5,2,1670
2176,58,6,1,1895
2177,58,6,2,1905
2178,58,7,1,1990
2179,58,7,2,2115
2180,58,8,1,2295
2181,58,8,2,2445
2182,58,9,1,3275
2183,58,9,2,3250
2184,58,10,1,3765
2185,58,10,2,3930
2186,58,11,1,3845
2187,58,11,2,3740
2188,58,12,1,3345
2189,58,12,2,3275
2190,58,13,1,2335
2191,58,13,2,2425
2192,58,14,1,1585
2193,58,14,2,1825
2194,58,15,1,965
2195,58,15,2,1375
2196,58,16,1,515
2197,58,16,2,915
2198,58,17,1,190
2199,58,17,2,405
2200,58,18,1,35
2201,58,18,2,125
2202,58,19,1,0
2203,58,19,2,15
2204,59,1,1,9305
2205,59,1,2,8905
2206,59,2,1,3125
2207,59,2,2,3060
2208,59,3,1,3530
2209,59,3,2,3625
2210,59,4,1,3370
2211,59,4,2,3390
2212,59,5,1,3325
2213,59,5,2,3355
2214,59,6,1,3220
2215,59,6,2,3530
2216,59,7,1,3295
2217,59,7,2,3475
2218,59,8,1,3460
2219,59,8,2,3745
2220,59,9,1,4420
2221,59,9,2,4775
2222,59,10,1,4170
2223,59,10,2,4565
2224,59,11,1,3345
2225,59,11,2,3620
2226,59,12,1,2675
2227,59,12,2,3090
2228,59,13,1,2010
2229,59,13,2,2345
2230,59,14,1,1255
2231,59,14,2,1660
2232,59,15,1,835
2233,59,15,2,1245
2234,59,16,1,395
2235,59,16,2,755
2236,59,17,1,125
2237,59,17,2,330
2238,59,18,1,25
2239,59,18,2,90
2240,59,19,1,5
2241,59,19,2,20
2242,60,1,1,7010
2243,60,1,2,6820
2244,60,2,1,1915
2245,60,2,2,1900
2246,60,3,1,3645
2247,60,3,2,3870
2248,60,4,1,5090
2249,60,4,2,5205
2250,60,5,1,5255
2251,60,5,2,5025
2252,60,6,1,5135
2253,60,6,2,4370
2254,60,7,1,3685
2255,60,7,2,3150
2256,60,8,1,3535
2257,60,8,2,2870
2258,60,9,1,3835
2259,60,9,2,3290
2260,60,10,1,3600
2261,60,10,2,3480
2262,60,11,1,3025
2263,60,11,2,3255
2264,60,12,1,2415
2265,60,12,2,2585
2266,60,13,1,1745
2267,60,13,2,2265
2268,60,14,1,1165
2269,60,14,2,1765
2270,60,15,1,980
2271,60,15,2,1675
2272,60,16,1,690
2273,60,16,2,1260
2274,60,17,1,210
2275,60,17,2,580
2276,60,18,1,30
2277,60,18,2,155
2278,60,19,1,0
2279,60,19,2,30
2280,61,1,1,8850
2281,61,1,2,8595
2282,61,2,1,3040
2283,61,2,2,2855
2284,61,3,1,3170
2285,61,3,2,3055
2286,61,4,1,2760
2287,61,4,2,2885
2288,61,5,1,2680
2289,61,5,2,3045
2290,61,6,1,3135
2291,61,6,2,3500
2292,61,7,1,3225
2293,61,7,2,3555
2294,61,8,1,3510
2295,61,8,2,3690
2296,61,9,1,3715
2297,61,9,2,3950
2298,61,10,1,3515
2299,61,10,2,3915
2300,61,11,1,2835
2301,61,11,2,3535
2302,61,12,1,2665
2303,61,12,2,3305
2304,61,13,1,2025
2305,61,13,2,2655
2306,61,14,1,1625
2307,61,14,2,2295
2308,61,15,1,1260
2309,61,15,2,1835
2310,61,16,1,735
2311,61,16,2,1285
2312,61,17,1,215
2313,61,17,2,505
2314,61,18,1,30
2315,61,18,2,125
2316,61,19,1,5
2317,61,19,2,15
2318,62,1,1,9300
2319,62,1,2,8680
2320,62,2,1,2935
2321,62,2,2,2905
2322,62,3,1,3685
2323,62,3,2,3695
2324,62,4,1,3595
2325,62,4,2,3535
2326,62,5,1,3485
2327,62,5,2,3645
2328,62,6,1,3725
2329,62,6,2,3830
2330,62,7,1,3505
2331,62,7,2,3525
2332,62,8,1,3405
2333,62,8,2,3560
2334,62,9,1,3955
2335,62,9,2,4075
2336,62,10,1,3835
2337,62,10,2,4195
2338,62,11,1,3205
2339,62,11,2,3445
2340,62,12,1,2550
2341,62,12,2,2835
2342,62,13,1,1740
2343,62,13,2,1975
2344,62,14,1,1115
2345,62,14,2,1530
2346,62,15,1,725
2347,62,15,2,1175
2348,62,16,1,405
2349,62,16,2,910
2350,62,17,1,155
2351,62,17,2,420
2352,62,18,1,20
2353,62,18,2,110
2354,62,19,1,5
2355,62,19,2,15
2356,63,1,1,7590
2357,63,1,2,7325
2358,63,2,1,2555
2359,63,2,2,2370
2360,63,3,1,2680
2361,63,3,2,2590
2362,63,4,1,2580
2363,63,4,2,2485
2364,63,5,1,2775
2365,63,5,2,2680
2366,63,6,1,2955
2367,63,6,2,2860
2368,63,7,1,2720
2369,63,7,2,2680
2370,63,8,1,2945
2371,63,8,2,2925
2372,63,9,1,4030
2373,63,9,2,4155
2374,63,10,1,4635
2375,63,10,2,4960
2376,63,11,1,4555
2377,63,11,2,4635
2378,63,12,1,4030
2379,63,12,2,4150
2380,63,13,1,3145
2381,63,13,2,3305
2382,63,14,1,2030
2383,63,14,2,2185
2384,63,15,1,1235
2385,63,15,2,1605
2386,63,16,1,665
2387,63,16,2,1100
2388,63,17,1,215
2389,63,17,2,580
2390,63,18,1,35
2391,63,18,2,165
2392,63,19,1,0
2393,63,19,2,15
2394,64,1,1,7405
2395,64,1,2,7085
2396,64,2,1,2345
2397,64,2,2,2140
2398,64,3,1,2340
2399,64,3,2,2275
2400,64,4,1,2490
2401,64,4,2,2385
2402,64,5,1,2835
2403,64,5,2,2700
2404,64,6,1,3110
2405,64,6,2,2970
2406,64,7,1,2565
2407,64,7,2,2405
2408,64,8,1,2495
2409,64,8,2,2455
2410,64,9,1,3460
2411,64,9,2,3430
2412,64,10,1,4095
2413,64,10,2,4185
2414,64,11,1,3870
2415,64,11,2,3685
2416,64,12,1,3150
2417,64,12,2,2985
2418,64,13,1,2215
2419,64,13,2,2335
2420,64,14,1,1285
2421,64,14,2,1500
2422,64,15,1,855
2423,64,15,2,1135
2424,64,16,1,430
2425,64,16,2,655
2426,64,17,1,125
2427,64,17,2,315
2428,64,18,1,15
2429,64,18,2,70
2430,64,19,1,5
2431,64,19,2,5
2432,65,1,1,8055
2433,65,1,2,7890
2434,65,2,1,2680
2435,65,2,2,2535
2436,65,3,1,3165
2437,65,3,2,3225
2438,65,4,1,3245
2439,65,4,2,3385
2440,65,5,1,3395
2441,65,5,2,3455
2442,65,6,1,3555
2443,65,6,2,3640
2444,65,7,1,3225
2445,65,7,2,3235
2446,65,8,1,3410
2447,65,8,2,3430
2448,65,9,1,4225
2449,65,9,2,4285
2450,65,10,1,4480
2451,65,10,2,4820
2452,65,11,1,3745
2453,65,11,2,3980
2454,65,12,1,2760
2455,65,12,2,3215
2456,65,13,1,1995
2457,65,13,2,2465
2458,65,14,1,1385
2459,65,14,2,1915
2460,65,15,1,1030
